label,total_character,letters,numbers,special_characters,letters_number,dots,lowercase_letters,uppercase_letters,subdomains_count,subdomain1,subdomain1_letters,subdomain1_numbers,subdomain1_special,subdomain2,subdomain2_letters,subdomain2_numbers,subdomain2_special,subdomain3,subdomain3_letters,subdomain3_numbers,subdomain3_special,subdomain4,subdomain4_letters,subdomain4_numbers,subdomain4_special
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,2,3,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0
0,73,31,31,2,62,9,31,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,117,94,18,2,112,3,63,31,4,48,41,7,0,29,23,5,1,28,23,4,1,9,7,2,0
1,43,33,9,0,42,1,25,8,2,36,28,8,0,6,5,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71,31,29,2,60,9,31,0,10,3,1,1,1,11,1,9,1,3,0,3,0,4,1,3,0
0,72,32,29,2,61,9,32,0,10,4,1,2,1,11,0,10,1,3,0,3,0,4,1,3,0
0,69,31,27,2,58,9,31,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,0,4,0
0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,62,50,9,1,59,2,26,24,3,30,24,5,1,24,22,2,0,6,4,2,0,0,0,0,0
0,70,32,27,2,59,9,32,0,10,3,1,1,1,11,1,9,1,2,0,2,0,4,1,3,0
0,73,31,31,2,62,9,31,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,2,0,3,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,34,9,0,43,1,25,9,2,35,27,8,0,8,7,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,35,29,2,64,9,35,0,10,3,1,1,1,11,1,9,1,7,1,6,0,4,1,3,0
1,54,42,8,3,50,1,28,14,2,39,30,7,2,14,12,1,1,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,11,0,1,11,2,11,0,2,3,3,0,0,9,8,0,1,0,0,0,0,0,0,0,0
0,53,36,11,5,47,1,36,0,2,46,30,11,5,6,6,0,0,0,0,0,0,0,0,0,0
0,17,14,0,1,14,2,14,0,2,10,9,0,1,5,5,0,0,0,0,0,0,0,0,0,0
0,71,32,28,2,60,9,32,0,10,3,1,1,1,11,1,9,1,3,0,3,0,4,1,3,0
0,21,11,7,1,18,2,11,0,3,8,0,7,1,1,1,0,0,10,10,0,0,0,0,0,0
0,75,32,32,2,64,9,32,0,10,3,1,1,1,11,1,9,1,7,1,6,0,4,1,3,0
1,124,100,20,1,120,3,68,32,4,50,43,7,0,33,26,6,1,30,24,6,0,8,7,1,0
0,73,34,26,2,60,11,34,0,12,1,1,0,0,1,1,0,0,3,1,1,1,11,1,9,1
0,21,15,3,1,18,2,15,0,3,2,1,1,0,11,8,2,1,6,6,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,0,1,12,1,12,0,2,3,3,0,0,10,9,0,1,0,0,0,0,0,0,0,0
0,72,31,30,2,61,9,31,0,10,3,1,1,1,11,1,9,1,4,0,4,0,4,1,3,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,33,9,0,42,1,25,8,2,36,28,8,0,6,5,1,0,0,0,0,0,0,0,0,0
0,60,30,23,6,53,1,30,0,2,53,24,23,6,6,6,0,0,0,0,0,0,0,0,0,0
0,69,30,28,2,58,9,30,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,49,34,12,2,46,1,24,10,2,40,30,9,1,8,4,3,1,0,0,0,0,0,0,0,0
0,75,30,34,2,64,9,30,0,10,3,1,1,1,11,1,9,1,7,0,7,0,4,1,3,0
1,47,37,8,1,45,1,27,10,2,38,30,7,1,8,7,1,0,0,0,0,0,0,0,0,0
0,21,16,2,1,18,2,16,0,3,2,1,1,0,11,9,1,1,6,6,0,0,0,0,0,0
1,145,120,21,1,141,3,78,42,4,48,42,6,0,33,30,2,1,31,25,6,0,30,23,7,0
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,11,3,0,14,0,11,0,1,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,30,32,2,62,9,30,0,10,3,1,1,1,11,1,9,1,5,1,4,0,4,1,3,0
1,57,42,13,1,55,1,25,17,2,35,25,10,0,21,17,3,1,0,0,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,13,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,75,33,31,2,64,9,33,0,10,3,1,1,1,11,1,9,1,7,0,7,0,4,1,3,0
0,77,31,34,2,65,10,31,0,11,1,0,1,0,3,1,1,1,11,1,9,1,7,1,6,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,34,28,2,62,9,34,0,10,3,1,1,1,11,1,9,1,5,1,4,0,4,1,3,0
0,53,40,7,5,47,1,40,0,2,46,34,7,5,6,6,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,0,0,6,0,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,20,0,0,20,3,20,0,3,3,3,0,0,14,14,0,0,3,3,0,0,0,0,0,0
0,70,32,27,2,59,9,32,0,10,3,1,1,1,11,3,7,1,1,0,1,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,37,10,5,47,1,37,0,2,46,31,10,5,6,6,0,0,0,0,0,0,0,0,0,0
0,79,30,36,2,66,11,30,0,12,1,0,1,0,1,1,0,0,3,1,1,1,11,1,9,1
0,5,5,0,0,5,0,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,3,6,1,9,0,3,0,1,10,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,72,34,27,2,61,9,34,0,10,3,1,1,1,11,1,9,1,4,0,4,0,4,1,3,0
0,24,21,0,0,21,3,21,0,3,3,3,0,0,15,15,0,0,3,3,0,0,0,0,0,0
0,22,14,5,1,19,2,14,0,3,3,1,2,0,11,7,3,1,6,6,0,0,0,0,0,0
0,4,4,0,0,4,0,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,32,9,1,41,1,20,12,2,35,27,7,1,7,5,2,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,2,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,0,0,21,1,21,0,2,3,3,0,0,18,18,0,0,0,0,0,0,0,0,0,0
0,74,28,35,2,63,9,28,0,10,3,0,2,1,11,2,8,1,6,0,6,0,4,1,3,0
1,48,37,10,0,47,1,29,8,2,39,31,8,0,8,6,2,0,0,0,0,0,0,0,0,0
0,78,33,33,2,66,10,33,0,11,1,1,0,0,4,0,3,1,11,1,9,1,7,2,5,0
0,8,2,6,0,8,0,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,32,12,0,44,1,26,6,2,36,27,9,0,8,5,3,0,0,0,0,0,0,0,0,0
0,6,6,0,0,6,0,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109,84,18,4,102,3,36,48,4,37,31,6,0,23,16,6,1,20,17,1,2,26,20,5,1
0,15,13,0,0,13,2,13,0,3,2,2,0,0,4,4,0,0,7,7,0,0,0,0,0,0
1,27,16,11,0,27,0,10,6,1,27,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,70,28,31,2,59,9,28,0,10,3,1,1,1,11,1,9,1,2,0,2,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121,100,17,1,117,3,47,53,4,35,31,4,0,30,29,1,0,31,26,5,0,22,14,7,1
0,23,15,3,4,18,1,15,0,2,16,9,3,4,6,6,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,49,12,1,61,1,27,22,2,34,27,6,1,28,22,6,0,0,0,0,0,0,0,0,0
0,30,25,0,3,25,2,25,0,2,25,22,0,3,3,3,0,0,0,0,0,0,0,0,0,0
0,70,30,29,2,59,9,30,0,10,3,1,1,1,11,1,9,1,2,0,2,0,4,1,3,0
0,3,1,2,0,3,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,15,4,1,19,2,15,0,3,3,1,2,0,11,8,2,1,6,6,0,0,0,0,0,0
0,16,13,1,0,14,2,13,0,3,7,6,1,0,4,4,0,0,3,3,0,0,0,0,0,0
0,10,10,0,0,10,0,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,29,29,2,58,9,29,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,36,17,6,53,1,36,0,2,53,30,17,6,6,6,0,0,0,0,0,0,0,0,0,0
0,7,2,5,0,7,0,2,0,1,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,11,3,0,14,0,11,0,1,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,58,47,10,0,57,1,29,18,2,39,32,7,0,18,15,3,0,0,0,0,0,0,0,0,0
0,16,14,2,0,16,0,14,0,1,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,38,9,1,47,1,25,13,2,34,26,7,1,14,12,2,0,0,0,0,0,0,0,0,0
1,59,50,7,1,57,1,36,14,2,37,33,4,0,21,17,3,1,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,38,8,0,46,1,27,11,2,40,34,6,0,6,4,2,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,36,8,2,44,1,23,13,2,35,27,7,1,11,9,1,1,0,0,0,0,0,0,0,0
0,4,4,0,0,4,0,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,2,6,0,8,0,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,31,10,1,41,1,20,11,2,34,25,8,1,8,6,2,0,0,0,0,0,0,0,0,0
0,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,30,11,2,41,1,22,8,2,35,24,10,1,8,6,1,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,0,7,0,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,6,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,47,35,11,0,46,1,25,10,2,37,27,10,0,9,8,1,0,0,0,0,0,0,0,0,0
1,55,45,9,0,54,1,31,14,2,39,33,6,0,15,12,3,0,0,0,0,0,0,0,0,0
1,42,34,7,0,41,1,25,9,2,36,30,6,0,5,4,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,36,13,0,49,1,26,10,2,34,24,10,0,15,12,3,0,0,0,0,0,0,0,0,0
0,74,30,33,2,63,9,30,0,10,3,0,2,1,11,1,9,1,6,1,5,0,4,1,3,0
1,120,97,19,1,116,3,50,47,4,36,30,6,0,30,24,5,1,27,23,4,0,24,20,4,0
0,13,8,5,0,13,0,8,0,1,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,115,91,18,3,109,3,57,34,4,29,24,5,0,29,24,4,1,21,16,5,0,33,27,4,2
0,60,34,19,6,53,1,34,0,2,53,28,19,6,6,6,0,0,0,0,0,0,0,0,0,0
0,16,12,1,0,13,3,2,10,3,1,0,1,0,9,9,0,0,3,3,0,0,0,0,0,0
1,121,90,28,0,118,3,50,40,4,31,26,5,0,30,26,4,0,24,16,8,0,33,22,11,0
1,130,105,19,3,124,3,65,40,4,48,43,5,0,26,24,2,0,29,23,5,1,24,15,7,2
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,33,13,1,46,1,24,9,2,40,30,10,0,7,3,3,1,0,0,0,0,0,0,0,0
0,75,25,39,2,64,9,25,0,10,3,1,1,1,11,1,9,1,7,1,6,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,47,14,0,61,2,31,16,2,36,29,7,0,25,18,7,0,0,0,0,0,0,0,0,0
1,55,41,12,1,53,1,28,13,2,38,31,7,0,16,10,5,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,33,11,1,44,1,27,6,2,38,27,10,1,7,6,1,0,0,0,0,0,0,0,0,0
1,45,36,7,1,43,1,24,12,2,35,28,6,1,9,8,1,0,0,0,0,0,0,0,0,0
1,49,38,10,0,48,1,25,13,2,35,27,8,0,13,11,2,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,21,16,2,1,18,2,16,0,3,2,1,1,0,11,9,1,1,6,6,0,0,0,0,0,0
0,18,15,0,0,15,3,15,0,3,6,6,0,0,7,7,0,0,2,2,0,0,0,0,0,0
0,14,7,7,0,14,0,7,0,1,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,34,8,2,42,1,25,9,2,38,29,7,2,6,5,1,0,0,0,0,0,0,0,0,0
0,23,13,5,4,18,1,13,0,2,16,7,5,4,6,6,0,0,0,0,0,0,0,0,0,0
1,24,18,5,1,23,0,13,5,1,24,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,76,27,37,2,64,10,27,0,11,1,1,0,0,4,0,3,1,11,1,9,1,5,0,5,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,62,51,8,1,59,2,29,22,3,33,27,5,1,21,18,3,0,6,6,0,0,0,0,0,0
0,23,21,0,0,21,2,21,0,2,10,10,0,0,11,11,0,0,0,0,0,0,0,0,0,0
1,48,36,11,0,47,1,27,9,2,36,28,8,0,11,8,3,0,0,0,0,0,0,0,0,0
0,19,13,3,3,16,0,13,0,1,19,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,8,2,5,0,7,1,2,0,2,5,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0
1,53,37,14,1,51,1,28,9,2,39,31,8,0,13,6,6,1,0,0,0,0,0,0,0,0
0,5,5,0,0,5,0,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,0,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,29,33,2,62,9,29,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,15,4,4,19,1,15,0,2,17,9,4,4,6,6,0,0,0,0,0,0,0,0,0,0
0,25,21,0,0,21,4,21,0,4,5,5,0,0,6,6,0,0,7,7,0,0,3,3,0,0
1,122,93,24,2,117,3,55,38,4,35,28,7,0,27,19,7,1,30,24,6,0,27,22,4,1
1,101,77,20,1,97,3,37,40,4,30,20,10,0,26,21,4,1,31,26,5,0,11,10,1,0
0,19,10,4,4,14,1,10,0,2,17,9,4,4,1,1,0,0,0,0,0,0,0,0,0,0
0,73,31,31,2,62,9,31,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,111,92,15,1,107,3,53,39,4,29,22,7,0,28,26,2,0,22,17,5,0,29,27,1,1
0,38,18,12,6,30,2,18,0,3,17,2,11,4,12,9,1,2,7,7,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,33,11,2,44,1,21,12,2,36,28,7,1,10,5,4,1,0,0,0,0,0,0,0,0
0,69,29,29,2,58,9,29,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,2,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,123,101,18,1,119,3,52,49,4,34,27,7,0,28,22,6,0,31,29,2,0,27,23,3,1
0,76,29,36,2,65,9,29,0,10,4,0,3,1,11,1,9,1,7,0,7,0,4,1,3,0
1,50,38,10,1,48,1,25,13,2,41,31,9,1,8,7,1,0,0,0,0,0,0,0,0,0
1,53,42,10,0,52,1,30,12,2,38,30,8,0,14,12,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,31,11,2,42,1,21,10,2,35,25,8,2,9,6,3,0,0,0,0,0,0,0,0,0
0,15,15,0,0,15,0,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,21,0,0,21,2,21,0,2,18,18,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,12,1,0,13,3,7,5,3,1,0,1,0,9,9,0,0,3,3,0,0,0,0,0,0
0,4,3,1,0,4,0,3,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,28,36,2,64,9,28,0,10,3,1,1,1,11,1,9,1,7,0,7,0,4,1,3,0
0,73,29,33,2,62,9,29,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,22,36,1,58,2,22,0,3,53,17,35,1,3,3,0,0,3,2,1,0,0,0,0,0
1,54,39,13,1,52,1,22,17,2,37,28,8,1,16,11,5,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,14,5,4,19,1,14,0,2,17,8,5,4,6,6,0,0,0,0,0,0,0,0,0,0
0,14,14,0,0,14,0,14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,3,3,0,6,1,3,0,2,4,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0
0,17,14,0,0,14,3,14,0,3,3,3,0,0,8,8,0,0,3,3,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,30,34,2,64,9,30,0,10,4,0,3,1,11,1,9,1,6,0,6,0,4,1,3,0
1,136,110,20,3,130,3,68,42,4,51,45,6,0,26,20,6,0,29,23,3,3,27,22,5,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,37,8,1,45,1,24,13,2,30,23,6,1,16,14,2,0,0,0,0,0,0,0,0,0
1,69,58,8,1,66,2,36,22,3,38,31,6,1,28,26,2,0,1,1,0,0,0,0,0,0
1,45,31,13,0,44,1,23,8,2,37,26,11,0,7,5,2,0,0,0,0,0,0,0,0,0
1,50,41,8,0,49,1,26,15,2,36,31,5,0,13,10,3,0,0,0,0,0,0,0,0,0
1,47,33,13,0,46,1,25,8,2,38,28,10,0,8,5,3,0,0,0,0,0,0,0,0,0
0,23,21,0,0,21,2,21,0,2,18,18,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,58,46,11,0,57,1,33,13,2,38,29,9,0,19,17,2,0,0,0,0,0,0,0,0,0
0,6,6,0,0,6,0,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,2,0,3,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,13,2,1,15,0,13,0,1,16,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,34,8,1,42,1,23,11,2,35,28,6,1,8,6,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,16,2,4,18,1,16,0,2,16,10,2,4,6,6,0,0,0,0,0,0,0,0,0,0
0,79,31,35,2,66,11,31,0,12,1,1,0,0,1,1,0,0,3,1,1,1,11,1,9,1
0,69,29,29,2,58,9,29,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,42,10,1,52,1,29,13,2,35,28,6,1,18,14,4,0,0,0,0,0,0,0,0,0
0,72,28,33,2,61,9,28,0,10,3,1,1,1,11,1,9,1,4,0,4,0,4,1,3,0
1,47,34,12,0,46,1,23,11,2,39,29,10,0,7,5,2,0,0,0,0,0,0,0,0,0
0,6,2,3,0,5,1,2,0,2,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,7,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,14,3,4,17,0,14,0,1,21,14,3,4,0,0,0,0,0,0,0,0,0,0,0,0
0,69,30,28,2,58,9,30,0,10,3,1,1,1,11,0,10,1,1,0,1,0,4,1,3,0
0,10,9,0,0,9,1,9,0,2,1,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0
0,14,14,0,0,14,0,14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,25,19,0,44,2,25,0,3,33,15,18,0,7,7,0,0,4,3,1,0,0,0,0,0
1,50,39,10,0,49,1,31,8,2,36,26,10,0,13,13,0,0,0,0,0,0,0,0,0,0
0,6,6,0,0,6,0,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,12,0,0,12,3,12,0,3,8,8,0,0,2,2,0,0,2,2,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,29,34,2,63,9,29,0,10,3,1,1,1,11,0,10,1,6,0,6,0,4,1,3,0
0,12,7,3,1,10,1,7,0,2,8,5,2,1,3,2,1,0,0,0,0,0,0,0,0,0
0,16,15,0,0,15,1,15,0,2,3,3,0,0,12,12,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,15,0,0,15,3,15,0,3,4,4,0,0,8,8,0,0,3,3,0,0,0,0,0,0
1,57,46,10,0,56,1,33,13,2,40,33,7,0,16,13,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,32,11,0,43,1,23,9,2,37,28,9,0,6,4,2,0,0,0,0,0,0,0,0,0
1,41,31,6,3,37,1,23,8,2,33,26,5,2,7,5,1,1,0,0,0,0,0,0,0,0
1,44,32,10,1,42,1,24,8,2,35,25,9,1,8,7,1,0,0,0,0,0,0,0,0,0
0,69,30,28,2,58,9,30,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,17,1,1,18,2,17,0,3,8,7,0,1,5,4,1,0,6,6,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,41,14,0,55,1,25,16,2,37,26,11,0,18,15,3,0,0,0,0,0,0,0,0,0
1,111,82,23,3,105,3,49,33,4,32,23,8,1,24,16,8,0,28,24,3,1,24,19,4,1
0,15,13,0,0,13,2,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,4,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,49,34,14,0,48,1,24,10,2,40,31,9,0,8,3,5,0,0,0,0,0,0,0,0,0
0,77,33,32,2,65,10,33,0,11,1,1,0,0,3,1,1,1,11,1,9,1,7,0,7,0
0,13,6,6,0,12,1,6,0,2,9,3,6,0,3,3,0,0,0,0,0,0,0,0,0,0
