labeled,total_character,letters,numbers,special_characters,letters_number,dots,lowercase_letters,uppercase_letters,subdomains_count,subdomain1,subdomain1_letters,subdomain1_numbers,subdomain1_special,subdomain2,subdomain2_letters,subdomain2_numbers,subdomain2_special,subdomain3,subdomain3_letters,subdomain3_numbers,subdomain3_special,subdomain4,subdomain4_letters,subdomain4_numbers,subdomain4_special
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,1,8,0,9,2,1,0,2,8,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0
0,21,19,0,0,19,2,19,0,2,15,15,0,0,4,4,0,0,0,0,0,0,0,0,0,0
1,49,35,13,0,48,1,25,10,2,40,32,8,0,8,3,5,0,0,0,0,0,0,0,0,0
1,134,114,17,0,131,3,67,47,4,47,43,4,0,29,24,5,0,33,28,5,0,22,19,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,32,10,1,42,1,20,12,2,36,27,8,1,7,5,2,0,0,0,0,0,0,0,0,0
0,12,10,1,0,11,1,10,0,1,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,46,35,9,1,44,1,23,12,2,38,30,7,1,7,5,2,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,8,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,58,47,10,0,57,1,33,14,2,40,34,6,0,17,13,4,0,0,0,0,0,0,0,0,0
0,39,30,3,4,33,2,30,0,2,21,14,3,4,16,16,0,0,0,0,0,0,0,0,0,0
1,48,38,9,0,47,1,26,12,2,40,33,7,0,7,5,2,0,0,0,0,0,0,0,0,0
0,20,18,0,0,18,2,18,0,2,6,6,0,0,12,12,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63,44,13,3,57,3,44,0,3,43,30,12,1,14,11,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,11,0,1,11,3,11,0,3,2,2,0,0,7,6,0,1,3,3,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,37,10,0,47,1,27,10,2,39,31,8,0,8,6,2,0,0,0,0,0,0,0,0,0
0,19,16,0,0,16,3,16,0,3,4,4,0,0,9,9,0,0,3,3,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,38,10,0,48,1,25,13,2,35,27,8,0,13,11,2,0,0,0,0,0,0,0,0,0
1,43,34,8,0,42,1,27,7,2,36,28,8,0,6,6,0,0,0,0,0,0,0,0,0,0
0,41,23,10,5,33,3,23,0,3,26,14,9,3,9,6,1,2,3,3,0,0,0,0,0,0
1,44,29,13,1,42,1,21,8,2,36,25,11,0,7,4,2,1,0,0,0,0,0,0,0,0
0,9,2,6,0,8,1,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,8,1,0,9,3,8,0,3,1,1,0,0,6,6,0,0,2,1,1,0,0,0,0,0
1,119,98,17,1,115,3,64,34,4,43,37,6,0,26,22,4,0,24,19,4,1,23,20,3,0
0,32,25,2,3,27,2,25,0,2,14,9,2,3,16,16,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,5,5,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,128,105,16,4,121,3,69,36,4,48,41,6,1,29,24,4,1,23,18,3,2,25,22,3,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
0,55,35,11,6,46,3,35,0,3,40,26,10,4,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,15,12,6,27,3,15,0,3,17,2,11,4,9,6,1,2,7,7,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,38,11,1,49,1,28,10,2,41,32,9,0,9,6,2,1,0,0,0,0,0,0,0,0
1,49,38,8,2,46,1,27,11,2,35,27,6,2,13,11,2,0,0,0,0,0,0,0,0,0
0,21,16,4,0,20,1,16,0,1,20,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,38,10,0,48,1,28,10,2,39,31,8,0,9,7,2,0,0,0,0,0,0,0,0,0
1,47,36,9,1,45,1,26,10,2,36,29,7,0,10,7,2,1,0,0,0,0,0,0,0,0
1,47,36,10,0,46,1,29,7,2,37,28,9,0,9,8,1,0,0,0,0,0,0,0,0,0
0,18,15,0,0,15,3,15,0,3,3,3,0,0,9,9,0,0,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,1,8,0,9,2,1,0,2,8,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,7,3,0,10,1,7,0,1,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,40,8,0,48,1,27,13,2,40,33,7,0,8,7,1,0,0,0,0,0,0,0,0,0
1,46,36,8,1,44,1,32,4,2,36,29,6,1,9,7,2,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,20,0,0,20,4,20,0,4,1,1,0,0,7,7,0,0,9,9,0,0,3,3,0,0
0,12,10,0,0,10,2,10,0,2,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0
0,11,11,0,0,11,0,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,20,0,0,20,1,20,0,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,34,13,0,47,1,27,7,2,38,28,10,0,9,6,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,23,10,3,33,3,23,0,3,19,9,9,1,14,11,1,2,3,3,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,2,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,46,38,5,2,43,1,24,14,2,35,29,5,1,10,9,0,1,0,0,0,0,0,0,0,0
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,39,8,1,47,1,28,11,2,39,32,6,1,9,7,2,0,0,0,0,0,0,0,0,0
0,29,19,2,5,21,3,19,0,3,21,14,2,5,1,1,0,0,4,4,0,0,0,0,0,0
0,10,8,0,0,8,2,8,0,2,6,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0
0,31,14,10,4,24,3,14,0,3,16,5,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,6,5,0,0,5,1,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,14,2,0,16,4,14,0,4,4,3,1,0,4,3,1,0,5,5,0,0,3,3,0,0
0,34,17,11,3,28,3,17,0,3,19,8,10,1,9,6,1,2,3,3,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,4,4,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,39,6,0,45,1,28,11,2,38,33,5,0,7,6,1,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,17,0,0,17,3,17,0,3,5,5,0,0,9,9,0,0,3,3,0,0,0,0,0,0
1,49,38,8,2,46,1,25,13,2,33,25,6,2,15,13,2,0,0,0,0,0,0,0,0,0
1,56,44,10,1,54,1,29,15,2,40,31,8,1,15,13,2,0,0,0,0,0,0,0,0,0
0,18,15,0,0,15,3,15,0,3,6,6,0,0,6,6,0,0,3,3,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,7,4,0,11,2,7,0,2,5,1,4,0,6,6,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,81,13,3,94,2,60,21,3,50,43,7,0,28,24,3,1,19,14,3,2,0,0,0,0
0,27,9,11,5,20,2,9,0,2,16,2,10,4,9,7,1,1,0,0,0,0,0,0,0,0
1,51,39,11,0,50,1,28,11,2,38,29,9,0,12,10,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,19,1,3,20,2,19,0,2,21,18,0,3,2,1,1,0,0,0,0,0,0,0,0,0
1,131,108,19,1,127,3,73,35,4,47,40,7,0,29,25,4,0,24,19,4,1,28,24,4,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,15,0,0,15,1,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,19,0,0,19,2,19,0,2,7,7,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,5,5,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,44,35,7,1,42,1,24,11,2,36,28,7,1,7,7,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,35,11,1,46,1,24,11,2,40,32,7,1,7,3,4,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,10,3,4,13,2,10,0,2,16,9,3,4,1,1,0,0,0,0,0,0,0,0,0,0
1,49,35,13,0,48,1,25,10,2,40,30,10,0,8,5,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,40,7,1,47,1,31,9,2,36,28,7,1,12,12,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,44,10,1,54,1,29,15,2,42,33,8,1,13,11,2,0,0,0,0,0,0,0,0,0
0,22,20,0,0,20,2,20,0,2,9,9,0,0,11,11,0,0,0,0,0,0,0,0,0,0
0,35,12,17,3,29,3,12,0,3,20,3,16,1,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,29,4,4,33,2,29,0,2,21,13,4,4,16,16,0,0,0,0,0,0,0,0,0,0
0,37,27,2,3,29,5,27,0,5,3,3,0,0,7,7,0,0,10,8,1,1,10,7,1,2
0,16,14,0,0,14,2,14,0,2,4,4,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,50,41,7,1,48,1,28,13,2,39,32,6,1,10,9,1,0,0,0,0,0,0,0,0,0
1,76,61,13,0,74,2,31,30,3,37,30,7,0,26,22,4,0,11,9,2,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,4,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0
1,54,46,6,1,52,1,30,16,2,35,29,6,0,18,17,0,1,0,0,0,0,0,0,0,0
1,52,42,8,1,50,1,23,19,2,36,28,7,1,15,14,1,0,0,0,0,0,0,0,0,0
0,35,17,11,4,28,3,17,0,3,20,8,10,2,9,6,1,2,3,3,0,0,0,0,0,0
0,39,18,12,6,30,3,18,0,3,17,2,11,4,12,9,1,2,7,7,0,0,0,0,0,0
0,20,10,4,4,14,2,10,0,2,17,9,4,4,1,1,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,33,7,0,40,1,25,8,2,34,28,6,0,6,5,1,0,0,0,0,0,0,0,0,0
1,53,41,9,2,50,1,27,14,2,38,28,8,2,14,13,1,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,23,0,0,23,1,23,0,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,22,10,4,32,3,22,0,3,24,13,9,2,9,6,1,2,3,3,0,0,0,0,0,0
1,50,37,11,1,48,1,24,13,2,39,29,9,1,10,8,2,0,0,0,0,0,0,0,0,0
1,131,107,20,1,127,3,64,43,4,49,42,7,0,26,20,5,1,27,21,6,0,26,24,2,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,34,14,0,48,1,23,11,2,35,24,11,0,13,10,3,0,0,0,0,0,0,0,0,0
1,136,111,22,0,133,3,65,46,4,48,42,6,0,29,27,2,0,32,25,7,0,24,17,7,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,22,12,6,34,3,22,0,3,28,13,11,4,9,6,1,2,3,3,0,0,0,0,0,0
1,47,33,13,0,46,1,25,8,2,38,28,10,0,8,5,3,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,35,9,0,44,1,25,10,2,34,27,7,0,10,8,2,0,0,0,0,0,0,0,0,0
0,18,17,0,0,17,1,17,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,39,9,0,48,1,28,11,2,41,33,8,0,7,6,1,0,0,0,0,0,0,0,0,0
0,34,28,0,1,28,5,28,0,5,16,15,0,1,2,2,0,0,2,2,0,0,6,6,0,0
0,21,18,0,1,18,2,18,0,2,13,12,0,1,6,6,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,18,0,0,18,1,18,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,17,0,0,17,1,17,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97,78,13,3,91,3,47,31,4,26,23,3,0,29,23,4,2,27,25,2,0,12,7,4,1
0,18,16,0,0,16,2,16,0,2,5,5,0,0,11,11,0,0,0,0,0,0,0,0,0,0
0,46,29,11,3,40,3,25,4,3,31,20,10,1,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,27,11,4,38,3,27,0,3,30,18,10,2,9,6,1,2,3,3,0,0,0,0,0,0
1,119,89,26,1,115,3,46,43,4,32,22,10,0,34,27,7,0,30,24,6,0,20,16,3,1
0,17,14,0,0,14,3,14,0,3,8,8,0,0,3,3,0,0,3,3,0,0,0,0,0,0
1,111,89,18,1,107,3,50,39,4,33,26,7,0,26,21,4,1,20,17,3,0,29,25,4,0
0,39,31,2,4,33,2,31,0,2,21,15,2,4,16,16,0,0,0,0,0,0,0,0,0,0
0,30,25,0,0,25,5,25,0,5,4,4,0,0,9,9,0,0,3,3,0,0,6,6,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,18,10,4,28,3,18,0,3,20,9,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,28,9,12,5,21,2,9,0,2,17,2,11,4,9,7,1,1,0,0,0,0,0,0,0,0
1,52,42,9,0,51,1,29,13,2,36,29,7,0,15,13,2,0,0,0,0,0,0,0,0,0
1,49,40,6,2,46,1,30,10,2,35,29,5,1,13,11,1,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,21,11,3,32,3,17,4,3,23,12,10,1,9,6,1,2,3,3,0,0,0,0,0,0
1,44,33,10,0,43,1,22,11,2,37,29,8,0,6,4,2,0,0,0,0,0,0,0,0,0
1,45,33,11,0,44,1,25,8,2,37,27,10,0,7,6,1,0,0,0,0,0,0,0,0,0
0,12,8,1,1,9,2,8,0,2,6,4,1,1,4,4,0,0,0,0,0,0,0,0,0,0
1,51,39,11,0,50,1,26,13,2,40,31,9,0,10,8,2,0,0,0,0,0,0,0,0,0
0,15,11,0,1,11,3,11,0,3,2,2,0,0,7,6,0,1,3,3,0,0,0,0,0,0
1,50,42,7,0,49,1,31,11,2,41,35,6,0,8,7,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,38,11,1,49,1,27,11,2,37,28,8,1,13,10,3,0,0,0,0,0,0,0,0,0
0,18,14,1,1,15,2,14,0,2,14,13,0,1,2,1,1,0,0,0,0,0,0,0,0,0
0,34,16,11,4,27,3,16,0,3,19,7,10,2,9,6,1,2,3,3,0,0,0,0,0,0
0,8,4,2,1,6,1,4,0,1,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,18,10,4,1,14,3,10,0,3,3,1,2,0,11,8,2,1,1,1,0,0,0,0,0,0
1,49,37,10,1,47,1,25,12,2,37,27,9,1,11,10,1,0,0,0,0,0,0,0,0,0
1,48,35,10,2,45,1,23,12,2,37,27,9,1,10,8,1,1,0,0,0,0,0,0,0,0
0,17,11,4,0,15,2,11,0,2,5,1,4,0,10,10,0,0,0,0,0,0,0,0,0,0
1,50,40,9,0,49,1,28,12,2,41,33,8,0,8,7,1,0,0,0,0,0,0,0,0,0
1,53,42,9,1,51,1,26,16,2,35,28,6,1,17,14,3,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,125,97,25,0,122,3,51,46,4,32,23,9,0,29,28,1,0,32,24,8,0,29,22,7,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,44,11,1,55,1,29,15,2,40,29,10,1,16,15,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,16,4,1,20,3,16,0,3,5,1,4,0,13,12,0,1,3,3,0,0,0,0,0,0
1,40,30,9,0,39,1,25,5,2,35,26,9,0,4,4,0,0,0,0,0,0,0,0,0,0
0,7,4,2,0,6,1,4,0,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,40,10,6,50,3,40,0,3,41,28,9,4,12,9,1,2,3,3,0,0,0,0,0,0
1,57,45,11,0,56,1,28,17,2,41,33,8,0,15,12,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,23,12,5,35,3,23,0,3,23,9,11,3,14,11,1,2,3,3,0,0,0,0,0,0
0,37,31,1,0,32,5,31,0,5,3,2,1,0,18,18,0,0,2,2,0,0,6,6,0,0
0,10,9,0,0,9,1,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,7,7,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
0,18,13,3,0,16,2,13,0,2,10,7,3,0,6,6,0,0,0,0,0,0,0,0,0,0
1,108,84,20,1,104,3,48,36,4,28,22,6,0,24,19,4,1,29,23,6,0,24,20,4,0
0,8,6,0,0,6,2,6,0,2,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,20,18,0,0,18,2,18,0,2,7,7,0,0,11,11,0,0,0,0,0,0,0,0,0,0
1,46,35,9,1,44,1,27,8,2,41,32,8,1,4,3,1,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,43,34,8,0,42,1,24,10,2,36,29,7,0,6,5,1,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,13,2,1,15,3,13,0,3,7,4,2,1,6,6,0,0,3,3,0,0,0,0,0,0
1,47,37,9,0,46,1,28,9,2,39,31,8,0,7,6,1,0,0,0,0,0,0,0,0,0
0,12,6,5,0,11,1,6,0,1,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,16,3,2,19,2,16,0,2,14,9,3,2,7,7,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,58,46,11,0,57,1,29,17,2,34,27,7,0,23,19,4,0,0,0,0,0,0,0,0,0
0,21,19,0,0,19,2,19,0,2,14,14,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,44,10,1,54,1,31,13,2,40,32,8,0,15,12,2,1,0,0,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,7,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,21,0,1,21,2,21,0,2,16,15,0,1,6,6,0,0,0,0,0,0,0,0,0,0
1,42,32,8,1,40,1,20,12,2,33,25,7,1,8,7,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,17,10,4,27,3,17,0,3,19,8,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,15,14,0,0,14,1,14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,7,2,0,9,2,7,0,2,3,1,2,0,6,6,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,11,2,0,13,2,11,0,2,6,4,2,0,7,7,0,0,0,0,0,0,0,0,0,0
0,52,31,11,7,42,3,31,0,3,37,22,10,5,9,6,1,2,3,3,0,0,0,0,0,0
0,29,24,0,0,24,5,24,0,5,3,3,0,0,5,5,0,0,3,3,0,0,10,10,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,2,6,0,8,1,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,5,0,0,5,1,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,20,11,3,31,3,20,0,3,17,6,10,1,14,11,1,2,3,3,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,38,34,2,0,36,2,34,0,2,28,26,2,0,8,8,0,0,0,0,0,0,0,0,0,0
1,101,83,15,1,98,2,59,24,3,47,40,7,0,32,29,3,0,20,14,5,1,0,0,0,0
1,58,44,13,0,57,1,30,14,2,38,28,10,0,19,16,3,0,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,1,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,132,112,17,0,129,3,73,39,4,47,41,6,0,29,26,3,0,25,20,5,0,28,25,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,16,0,0,16,3,16,0,3,3,3,0,0,11,11,0,0,2,2,0,0,0,0,0,0
1,44,32,11,0,43,1,28,4,2,36,28,8,0,7,4,3,0,0,0,0,0,0,0,0,0
1,55,39,14,1,53,1,26,13,2,38,26,11,1,16,13,3,0,0,0,0,0,0,0,0,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
0,15,12,2,0,14,1,12,0,1,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,1,8,0,9,2,1,0,2,8,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0
0,39,31,2,4,33,2,31,0,2,21,15,2,4,16,16,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,14,0,0,14,3,14,0,3,4,4,0,0,4,4,0,0,6,6,0,0,0,0,0,0
1,120,98,16,3,114,3,54,44,4,32,30,1,1,23,18,5,0,36,30,5,1,26,20,5,1
0,44,24,11,6,35,3,24,0,3,29,15,10,4,9,6,1,2,3,3,0,0,0,0,0,0
1,42,31,10,0,41,1,22,9,2,37,28,9,0,4,3,1,0,0,0,0,0,0,0,0,0
1,46,34,9,2,43,1,22,12,2,39,30,8,1,6,4,1,1,0,0,0,0,0,0,0,0
